epoch,batch,loss_prom,loss_ss,loss_polya
0,1,0.7607315182685852,0.8542605638504028,0.8655152320861816
0,2,0.6777357459068298,0.819648802280426,0.6854095458984375
0,1,0.816416323184967,0.7764795422554016,0.6184852719306946
0,1,0.6485682129859924,0.7348004579544067,0.5645090341567993
0,1,0.5497117638587952,0.7225966453552246,0.7357789278030396
1,1,0.8111058473587036,0.7145100831985474,0.8741637468338013
1,2,0.9152566194534302,0.6468521952629089,0.8693664073944092
1,1,0.7649418115615845,0.5845758318901062,0.6359862089157104
1,1,0.6369732022285461,0.6753624677658081,0.636488676071167
1,1,0.6329718828201294,0.6921000480651855,0.618270754814148
2,1,0.46396225690841675,0.4818185269832611,0.7725273370742798
2,2,0.4714844524860382,0.4867030680179596,0.7700785398483276
2,1,0.4572552740573883,0.5274375081062317,0.6004867553710938
2,1,0.4864818751811981,0.41846293210983276,0.6776819229125977
2,1,0.42552608251571655,0.49885618686676025,0.6694465279579163
3,1,0.4559326469898224,0.4813826084136963,0.640609622001648
3,2,0.41850125789642334,0.5104432702064514,0.7552726864814758
3,1,0.3982243537902832,0.4197045862674713,0.6845403909683228
3,1,0.41658905148506165,0.5270249247550964,0.5806946158409119
3,1,0.3562726378440857,0.40210509300231934,0.6388835906982422
4,1,0.3419623374938965,0.3962460160255432,0.7705482244491577
4,2,0.36986374855041504,0.3970470428466797,0.7506105899810791
4,1,0.3785270154476166,0.4373164772987366,0.7002823352813721
4,1,0.3095557391643524,0.38758689165115356,0.6502330899238586
4,1,0.4674416184425354,0.3816404938697815,0.7044198513031006
